PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,S.No.,Medicine Name,Status,Ceiling Price (₹),Unit,M.R.P (₹)/Unit
,1,ACETAMIDE 250 MG TABLET 10,Scheduled,4.13,TABLET,42.63/10 TABLET
,2,ACETAZOLAMIDE 250 MG TABLET 10,Scheduled,4.13,TABLET,38.53/10 TABLET
,3,ACTAMID 250 MG TABLET 10,Scheduled,4.13,TABLET,43.36/10 TABLET
,4,ACTAMID 250 MG TABLET 100,Scheduled,4.13,TABLET,123.25/100 TABLET
,5,AVVA 250 MG TABLET 10,Scheduled,4.13,TABLET,42.62/10 TABLET
,6,AVVA SR 250 MG CAPSULE 10,Scheduled,5.14,CAPSULE,96.00/10 CAPSULE
,7,AZOMIDE 250 MG TABLET 10,Scheduled,4.13,TABLET,31.80/10 TABLET
,8,BELL ZOLAMIDE 250 MG TABLET 10,Scheduled,4.13,TABLET,42.63/10 TABLET
,9,CAP 250 MG CAPSULE SR 10,Non-Scheduled,Not Applicable,CAPSULE SR,43.40/10 CAPSULE SR
,10,DIAMOX 250 MG TABLET 15,Scheduled,4.13,TABLET,64.88/15 TABLET
,11,DIAMOX (SUN) 500 MG CAPSULE ER 15,Non-Scheduled,Not Applicable,CAPSULE ER,128.36/15 CAPSULE ER
,12,DUPRESS TABLET 10,Non-Scheduled,Not Applicable,TABLET,42.19/10 TABLET
,13,GLUMOX 250 MG TABLET 10,Scheduled,4.13,TABLET,43.25/10 TABLET
,14,IOPAR 250 MG CAPSULE SR 10,Non-Scheduled,Not Applicable,CAPSULE SR,53.94/10 CAPSULE SR
,15,P (SUNWAY) 20 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,36.50/10 TABLET
,16,SYNOMAX 250 MG TABLET 10,Scheduled,4.13,TABLET,169.00/10 TABLET
,17,TRYMOX 500 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,42.53/10 TABLET
