PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,S.No.,Medicine Name,Status,Ceiling Price (₹),Unit,M.R.P (₹)/Unit
,1,3A 100 MG TABLET DT 3,Non-Scheduled,Not Applicable,TABLET DT,15.50/3 TABLET DT
,2,3A 250 MG TABLET 10,Scheduled,11.87,TABLET,124.44/10 TABLET
,3,3A 250 MG TABLET DT 3,Non-Scheduled,Not Applicable,TABLET DT,20.11/3 TABLET DT
,4,3A 500 MG TABLET 5,Scheduled,23.98,TABLET,125.85/5 TABLET
,5,6 ART TABLET 10,Non-Scheduled,Not Applicable,TABLET,191.31/10 TABLET
,6,A 24 250 MG TABLET 6,Scheduled,11.87,TABLET,74.58/6 TABLET
,7,A 24 500 MG TABLET 5,Scheduled,23.98,TABLET,125.81/5 TABLET
,8,AABAZ 250 MG TABLET 10,Scheduled,11.87,TABLET,110.44/10 TABLET
,9,AABAZ 500 MG TABLET 5,Scheduled,23.98,TABLET,111.46/5 TABLET
,10,ACCUZITH 250 MG TABLET 6,Scheduled,11.87,TABLET,30.00/6 TABLET
,11,ACCUZITH 500 MG TABLET 3,Scheduled,23.98,TABLET,30.00/3 TABLET
,12,ACINTAZ 250 MG TABLET 6,Scheduled,11.87,TABLET,71.09/6 TABLET
,13,ACINTAZ 500 MG TABLET 3,Scheduled,23.98,TABLET,71.33/3 TABLET
,14,ACNEMAC 500 MG TABLET 3,Scheduled,23.98,TABLET,100.00/3 TABLET
,15,ACTIMYCIN 500 MG INJECTION 1 ML,Scheduled,208.28,INJECTION,137.50/1 ML INJECTION
,16,ACTIMYCIN 500 MG TABLET 3,Scheduled,23.98,TABLET,55.20/3 TABLET
,17,ACTIVA(KIVI) 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,75.00/10 TABLET
,18,AFDIMYCIN 250 MG TABLET 6,Scheduled,11.87,TABLET,75.00/6 TABLET
,19,AFDIMYCIN 500 MG TABLET 3,Scheduled,23.98,TABLET,75.00/3 TABLET
,20,AIIM 200 MG SYRUP 15 ML,Scheduled,3.47,SYRUP,54.66/15 ML SYRUP
,21,AIIM 250 MG TABLET 6,Scheduled,11.87,TABLET,74.62/6 TABLET
,22,ALBITHRAL 100 MG SYRUP 15 ML,Non-Scheduled,Not Applicable,SYRUP,42.80/15 ML SYRUP
,23,ALBITHRAL 250 MG TABLET 6,Scheduled,11.87,TABLET,31.25/6 TABLET
,24,ALBITHRAL 500 MG TABLET 3,Scheduled,23.98,TABLET,28.50/3 TABLET
,25,ALNEEVO 200 MG SYRUP 15 ML,Scheduled,3.47,SYRUP,44.90/15 ML SYRUP
,26,ALNEEVO 500 MG TABLET 3,Scheduled,23.98,TABLET,74.23/3 TABLET
,27,ALZITH 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,32.43/10 TABLET
,28,ALZITH 250 MG TABLET 10,Scheduled,11.87,TABLET,29.47/10 TABLET
,29,ALZITH 500 MG TABLET 10,Scheduled,23.98,TABLET,13.50/10 TABLET
,30,ALZIVIN 250 MG TABLET 6,Scheduled,11.87,TABLET,73.13/6 TABLET
,31,ALZIVIN 500 MG TABLET 3,Scheduled,23.98,TABLET,74.44/3 TABLET
,32,AN 250 250 MG TABLET 6,Scheduled,11.87,TABLET,74.70/6 TABLET
,33,AN 500 500 MG TABLET 3,Scheduled,23.98,TABLET,79.00/3 TABLET
,34,ARGEX 200 MG SUSPENSION 15 ML,Non-Scheduled,Not Applicable,SUSPENSION,46.05/15 ML SUSPENSION
,35,ARGEX 250 MG SOFTGEL CAPSULE 3,Non-Scheduled,Not Applicable,SOFTGEL CAPSULE,34.90/3 SOFTGEL CAPSULE
,36,ARGEX 500 MG SOFTGEL CAPSULE 3,Non-Scheduled,Not Applicable,SOFTGEL CAPSULE,79.15/3 SOFTGEL CAPSULE
,37,ATM 100 MG SUSPENSION 15 ML,Non-Scheduled,Not Applicable,SUSPENSION,51.51/15 ML SUSPENSION
,38,ATM 200 MG SUSPENSION 15 ML,Non-Scheduled,Not Applicable,SUSPENSION,54.66/15 ML SUSPENSION
,39,ATM 250 MG TABLET 10,Scheduled,11.87,TABLET,124.64/10 TABLET
,40,ATM 250 MG TABLET XL 10,Non-Scheduled,Not Applicable,TABLET XL,124.64/10 TABLET XL
,41,ATM 500 MG TABLET 5,Scheduled,23.98,TABLET,125.90/5 TABLET
,42,ATM KID 100 MG TABLET 3,Non-Scheduled,Not Applicable,TABLET,29.90/3 TABLET
,43,ATM SUSPENSION 100 ML,Non-Scheduled,Not Applicable,SUSPENSION,51.51/100 ML SUSPENSION
,44,ATM XL 100 MG SUSPENSION 15 ML,Non-Scheduled,Not Applicable,SUSPENSION,51.51/15 ML SUSPENSION
,45,ATM XL 100 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,103.22/30 ML SYRUP
,46,ATM XL 200 MG SUSPENSION 15 ML,Non-Scheduled,Not Applicable,SUSPENSION,54.66/15 ML SUSPENSION
,47,ATM XL 200 MG SYRUP 30 ML,Scheduled,3.47,SYRUP,109.31/30 ML SYRUP
,48,ATMYCIN 500 MG TABLET 5,Scheduled,23.98,TABLET,123.28/5 TABLET
,49,ATRYN 500 MG TABLET 3,Scheduled,23.98,TABLET,108.18/3 TABLET
,50,AVNEXT 500 MG TABLET 3,Scheduled,23.98,TABLET,74.07/3 TABLET
