FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
OXYMATRINE & SODIUM CHLORIDE,,AFDURA 10/0.5 MG TABLET 10,AFDURA 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:00,ALFUZOSIN + DUTASTERIDE TABLET 10/0.5 MG / AFDURA,SUN PHARMA LABORATORIES LTD.,36.47,Dec-2025,364.69/10 TABLET,1,ALFUGRESS D,10,252.18,25.22,LA RENON HEALTHCARE PVT.LTD
OXYMATRINE & SODIUM CHLORIDE,,AFDURA 10/0.5 MG TABLET 10,AFDURA 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:00,ALFUZOSIN + DUTASTERIDE TABLET 10/0.5 MG / AFDURA,SUN PHARMA LABORATORIES LTD.,36.47,Dec-2025,364.69/10 TABLET,2,VELFU-D,7,200.39,28.63,INTAS PHARMACEUTICALS LTD
OXYMATRINE & SODIUM CHLORIDE,,AFDURA 10/0.5 MG TABLET 10,AFDURA 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:00,ALFUZOSIN + DUTASTERIDE TABLET 10/0.5 MG / AFDURA,SUN PHARMA LABORATORIES LTD.,36.47,Dec-2025,364.69/10 TABLET,3,FLOTRAL D,10,364.69,36.47,RANBAXY LABORATORIES LTD
OXYMATRINE & SODIUM CHLORIDE,,AFDURA 10/0.5 MG TABLET 10,AFDURA 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:00,ALFUZOSIN + DUTASTERIDE TABLET 10/0.5 MG / AFDURA,SUN PHARMA LABORATORIES LTD.,36.47,Dec-2025,364.69/10 TABLET,4,ALFUSIN D,15,616.00,41.07,CIPLA LTD.
OXYMATRINE & SODIUM CHLORIDE,,ALFOO D 10/0.5 MG SOFTGEL CAPSULE 10,ALFOO D 10/0.5 MG SOFTGEL CAPSULE 10,Non-Scheduled,Not Applicable,SOFTGEL CAPSULE,2026-01-25T18:20:02,ALFUZOSIN + DUTASTERIDE SOFTGEL CAPSULE 10/0.5 MG / ALFOO D,DR. REDDYS LABORATORIES LTD,40.62,Dec-2025,406.17/10 SOFTGEL CAPSULE,,,,,,
OXYMATRINE & SODIUM CHLORIDE,,ALFUGRESS D 10/0.5 MG TABLET 10,ALFUGRESS D 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:04,ALFUZOSIN + DUTASTERIDE TABLET 10/0.5 MG / ALFUGRESS D,LA RENON HEALTHCARE PVT.LTD,25.22,Dec-2025,252.18/10 TABLET,1,VELFU-D,7,200.39,28.63,INTAS PHARMACEUTICALS LTD
OXYMATRINE & SODIUM CHLORIDE,,ALFUGRESS D 10/0.5 MG TABLET 10,ALFUGRESS D 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:04,ALFUZOSIN + DUTASTERIDE TABLET 10/0.5 MG / ALFUGRESS D,LA RENON HEALTHCARE PVT.LTD,25.22,Dec-2025,252.18/10 TABLET,2,AFDURA,10,364.69,36.47,SUN PHARMA LABORATORIES LTD.
OXYMATRINE & SODIUM CHLORIDE,,ALFUGRESS D 10/0.5 MG TABLET 10,ALFUGRESS D 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:04,ALFUZOSIN + DUTASTERIDE TABLET 10/0.5 MG / ALFUGRESS D,LA RENON HEALTHCARE PVT.LTD,25.22,Dec-2025,252.18/10 TABLET,3,FLOTRAL D,10,364.69,36.47,RANBAXY LABORATORIES LTD
OXYMATRINE & SODIUM CHLORIDE,,ALFUGRESS D 10/0.5 MG TABLET 10,ALFUGRESS D 10/0.5 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:04,ALFUZOSIN + DUTASTERIDE TABLET 10/0.5 MG / ALFUGRESS D,LA RENON HEALTHCARE PVT.LTD,25.22,Dec-2025,252.18/10 TABLET,4,ALFUSIN D,15,616.00,41.07,CIPLA LTD.
OXYMATRINE & SODIUM CHLORIDE,,ALFUNOL D TABLET 10,ALFUNOL D TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T18:20:06,ALFUZOSIN + DUTASTERIDE TABLET / ALFUNOL D,KNOLL HEALTHCARE PVT.LTD,6.34,Dec-2025,63.38/10 TABLET,,,,,,
