FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,1,DETTOL,200,37.73,0.19,RECKITT BENCKISER
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,2,DETTOL SKINCARE (RECKITT),750,139.00,0.19,RECKITT BENCKISER
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,3,DETTOL,50,10.00,0.20,RECKITT BENCKISER
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,4,LESEPTIC,500,102.50,0.21,LEEFORD HEALTHCARE
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,5,DETTOL (RECKITT),175,45.00,0.26,RECKITT BENCKISER
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,6,DETTOL H,1000,283.11,0.28,RECKITT BENCKISER
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,7,DETTOL LIQUID (RECKITT),215,78.00,0.36,RECKITT BENCKISER
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,8,COMPOUND BENZOIN,100,38.75,0.39,AGRAWAL PHARMACEUTICALS
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,9,DETTOL (RECKITT),250,105.60,0.42,RECKITT BENCKISER
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,10,HEXICARE,100,42.00,0.42,TAURUS LABORATORIES PVT LTD
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,11,BAKTOLIN,500,214.00,0.43,RAMAN & WEIL PVT LTD
BOVINE LUNG SURFACTANT,,ACEPTIK HOSPITAL LIQUID 1000 ML,ACEPTIK HOSPITAL LIQUID 1000 ML,Non-Scheduled,Not Applicable,LIQUID,2026-01-25T18:12:14,ANTISEPTICS AND DISINFECTANTS - HUMAN USE INCLU SOAPS & SHAMPOOS LIQUID / ACEPTIK HOSPITAL,RAMAN & WEIL PVT LTD,0.34,Dec-2025,335.00/1000 ML LIQUID,12,DETTOL (RECKITT),1000,454.87,0.45,RECKITT BENCKISER
