PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,S.No.,Medicine Name,Status,Ceiling Price (₹),Unit,M.R.P (₹)/Unit
,1,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,28305.94/120 TABLET
,2,ABIONE 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,24732.13/60 TABLET
,3,ABIRACURE 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,19285.00/60 TABLET
,4,ABIRAPRO 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,26250.00/120 TABLET
,5,ABIRAPRO 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,26250.00/60 TABLET
,6,ABIRATAS 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,30193.00/120 TABLET
,7,ABIRATAS 250 MG TABLET 30,Non-Scheduled,Not Applicable,TABLET,24750.00/30 TABLET
,8,ABIRATAS 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,28305.94/60 TABLET
,9,ABIRATRED 500 MG TABLET 20,Non-Scheduled,Not Applicable,TABLET,5624.06/20 TABLET
,10,ABIRATRED 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,14000.00/60 TABLET
,11,ABISAM 250 MG TABLET 30,Non-Scheduled,Not Applicable,TABLET,7700.00/30 TABLET
,12,ABITATE 250 MG INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,95000.00/1 INJECTION
,13,ABITATE U 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,32994.00/120 TABLET
,14,ABRETONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,27717.19/120 TABLET
,15,ABRETONE 250 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,49524.30/60 TABLET
,16,ABRITIGA 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,59990.00/120 TABLET
,17,ABSTET 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,30200.00/120 TABLET
,18,ABSTET 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,30200.00/60 TABLET
,19,ABURA 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,11160.72/60 TABLET
,20,AHABIR 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,33876.50/120 TABLET
,21,AHABIR 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,28125.00/60 TABLET
,22,ALKEPROST 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,49500.00/120 TABLET
,23,ARBITUS 250 MG TABLET 80,Non-Scheduled,Not Applicable,TABLET,26602.92/80 TABLET
,24,ARBITUS 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,39500.00/60 TABLET
,25,AVIRAT 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,48750.00/120 TABLET
,26,BDRON 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,28440.00/120 TABLET
,27,BDRON 250 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,0.13/60 TABLET
,28,BDRON 500 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,0.13/120 TABLET
,29,BDRON 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,21600.00/60 TABLET
,30,CELBIRA 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,15625.00/120 TABLET
,31,MYTERA 250 MG CAPSULE 60,Non-Scheduled,Not Applicable,CAPSULE,1.25/60 CAPSULE
,32,MYTERA 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,16865.63/60 TABLET
,33,SAMTICA 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,29062.50/120 TABLET
,34,SAMTICA 250 MG TABLET 30,Non-Scheduled,Not Applicable,TABLET,7700.00/30 TABLET
,35,XBIRA 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,20109.37/120 TABLET
,36,XBIRA 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,20625.00/60 TABLET
,37,XOSTIV 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,22321.42/10 TABLET
,38,XOSTIV 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,30250.00/120 TABLET
,39,XOSTIV 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,22000.00/60 TABLET
,40,ZABPRO 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,22500.00/60 TABLET
,41,ZECYTE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,17410.71/120 TABLET
,42,ZELGOR 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,12187.50/120 TABLET
,43,ZELGOR 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,12187.50/60 TABLET
,44,ZYBIRAA 500 MG TABLET 60,Non-Scheduled,Not Applicable,TABLET,28106.25/60 TABLET
,45,ZYBIRRA 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,80952.37/120 TABLET
,46,ZYTIGA 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,150000.00/120 TABLET
