FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
TECHNETIUM (99MTC) OXIDRONIC ACID,,ACETIK 2 % EAR DROPS 10 ML,ACETIK 2 % EAR DROPS 10 ML,Non-Scheduled,Not Applicable,EAR DROPS,2026-01-25T17:39:56,ACETIC ACID EAR DROPS 2 % / ACETIK,NULIFE PHARMACEUTICALS,16.88,Dec-2025,168.75/10 ML EAR DROPS,1,OTIMAC AC,10,99.79,9.98,MACLEODS PHARMACEUTICALS PVT.LTD
TECHNETIUM (99MTC) OXIDRONIC ACID,,ACETIK 2 % EAR DROPS 10 ML,ACETIK 2 % EAR DROPS 10 ML,Non-Scheduled,Not Applicable,EAR DROPS,2026-01-25T17:39:56,ACETIC ACID EAR DROPS 2 % / ACETIK,NULIFE PHARMACEUTICALS,16.88,Dec-2025,168.75/10 ML EAR DROPS,2,OTOCIL,10,134.06,13.41,ENTOD PHARMACEUTICALS LTD
TECHNETIUM (99MTC) OXIDRONIC ACID,,OTIMAC 1 % DROPS 10 ML,OTIMAC 1 % DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,2026-01-25T17:39:58,ACETIC ACID DROPS 1 % / OTIMAC,MACLEODS PHARMACEUTICALS PVT.LTD,7.00,Dec-2025,70.00/10 ML DROPS,,,,,,
TECHNETIUM (99MTC) OXIDRONIC ACID,,OTIMAC 2 % DROPS 10 ML,OTIMAC 2 % DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,2026-01-25T17:40:00,ACETIC ACID DROPS 2 % / OTIMAC,MACLEODS PHARMACEUTICALS PVT.LTD,9.98,Dec-2025,99.79/10 ML DROPS,1,OTOLIN AC,10,77.34,7.73,LINCOLN PHARMACEUTICALS LTD
TECHNETIUM (99MTC) OXIDRONIC ACID,,OTIMAC AC 1 % EAR DROPS 10 ML,OTIMAC AC 1 % EAR DROPS 10 ML,Non-Scheduled,Not Applicable,EAR DROPS,2026-01-25T17:40:02,ACETIC ACID EAR DROPS 1 % / OTIMAC AC,MACLEODS PHARMACEUTICALS PVT.LTD,7.94,Dec-2025,79.41/10 ML EAR DROPS,,,,,,
TECHNETIUM (99MTC) OXIDRONIC ACID,,OTIMAC AC 2 % EAR DROPS 10 ML,OTIMAC AC 2 % EAR DROPS 10 ML,Non-Scheduled,Not Applicable,EAR DROPS,2026-01-25T17:40:04,ACETIC ACID EAR DROPS 2 % / OTIMAC AC,MACLEODS PHARMACEUTICALS PVT.LTD,9.98,Dec-2025,99.79/10 ML EAR DROPS,1,OTOCIL,10,134.06,13.41,ENTOD PHARMACEUTICALS LTD
TECHNETIUM (99MTC) OXIDRONIC ACID,,OTIMAC AC 2 % EAR DROPS 10 ML,OTIMAC AC 2 % EAR DROPS 10 ML,Non-Scheduled,Not Applicable,EAR DROPS,2026-01-25T17:40:04,ACETIC ACID EAR DROPS 2 % / OTIMAC AC,MACLEODS PHARMACEUTICALS PVT.LTD,9.98,Dec-2025,99.79/10 ML EAR DROPS,2,ACETIK,10,168.75,16.88,NULIFE PHARMACEUTICALS
TECHNETIUM (99MTC) OXIDRONIC ACID,,OTOCIL 2 % EAR DROPS 10 ML,OTOCIL 2 % EAR DROPS 10 ML,Non-Scheduled,Not Applicable,EAR DROPS,2026-01-25T17:40:06,ACETIC ACID EAR DROPS 2 % / OTOCIL,ENTOD PHARMACEUTICALS LTD,13.41,Dec-2025,134.06/10 ML EAR DROPS,1,OTIMAC AC,10,99.79,9.98,MACLEODS PHARMACEUTICALS PVT.LTD
TECHNETIUM (99MTC) OXIDRONIC ACID,,OTOCIL 2 % EAR DROPS 10 ML,OTOCIL 2 % EAR DROPS 10 ML,Non-Scheduled,Not Applicable,EAR DROPS,2026-01-25T17:40:06,ACETIC ACID EAR DROPS 2 % / OTOCIL,ENTOD PHARMACEUTICALS LTD,13.41,Dec-2025,134.06/10 ML EAR DROPS,2,ACETIK,10,168.75,16.88,NULIFE PHARMACEUTICALS
TECHNETIUM (99MTC) OXIDRONIC ACID,,OTOLIN AC 2 % DROPS 10 ML,OTOLIN AC 2 % DROPS 10 ML,Non-Scheduled,Not Applicable,DROPS,2026-01-25T17:40:09,ACETIC ACID DROPS 2 % / OTOLIN AC,LINCOLN PHARMACEUTICALS LTD,7.73,Dec-2025,77.34/10 ML DROPS,1,OTIMAC,10,99.79,9.98,MACLEODS PHARMACEUTICALS PVT.LTD
