FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
BROMPHENIRAMINE & DEXTROMETHORPHAN,,EXOTUS 15/2.5/10/50/5 MG SYRUP 100 ML,EXOTUS 15/2.5/10/50/5 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:33,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP 15/2.5/10/50/5 MG / EXOTUS,MEGHA HEALTHCARE,0.80,Dec-2025,80.25/100 ML SYRUP,,,,,,
BROMPHENIRAMINE & DEXTROMETHORPHAN,,NEW TUSSIN DMR PED SYRUP 50 ML,NEW TUSSIN DMR PED SYRUP 50 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:35,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP / NEW TUSSIN DMR,SYNCHEM LAB,0.74,Dec-2025,37.13/50 ML SYRUP,1,RELIFE ADVANCE,100,121.88,1.22,LEO LIFE SCIENCE PVT LTD
BROMPHENIRAMINE & DEXTROMETHORPHAN,,NEW TUSSIN DMR PED SYRUP 50 ML,NEW TUSSIN DMR PED SYRUP 50 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:35,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP / NEW TUSSIN DMR,SYNCHEM LAB,0.74,Dec-2025,37.13/50 ML SYRUP,2,RELIFE ADVANCE,60,75.00,1.25,LEO LIFE SCIENCE PVT LTD
BROMPHENIRAMINE & DEXTROMETHORPHAN,,NEW TUSSIN DMR SYRUP 50 ML,NEW TUSSIN DMR SYRUP 50 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:38,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP / NEW TUSSIN DMR,SYNCHEM LAB,5.32,Dec-2025,266.05/50 ML SYRUP,1,RELIFE ADVANCE,100,121.88,1.22,LEO LIFE SCIENCE PVT LTD
BROMPHENIRAMINE & DEXTROMETHORPHAN,,NEW TUSSIN DMR SYRUP 50 ML,NEW TUSSIN DMR SYRUP 50 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:38,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP / NEW TUSSIN DMR,SYNCHEM LAB,5.32,Dec-2025,266.05/50 ML SYRUP,2,RELIFE ADVANCE,60,75.00,1.25,LEO LIFE SCIENCE PVT LTD
BROMPHENIRAMINE & DEXTROMETHORPHAN,,RELIFE ADVANCE JUNIOR SYRUP 60 ML,RELIFE ADVANCE JUNIOR SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:40,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP / RELIFE ADVANCE,LEO LIFE SCIENCE PVT LTD,1.25,Dec-2025,75.00/60 ML SYRUP,1,NEW TUSSIN DMR,50,37.13,0.74,SYNCHEM LAB
BROMPHENIRAMINE & DEXTROMETHORPHAN,,RELIFE ADVANCE JUNIOR SYRUP 60 ML,RELIFE ADVANCE JUNIOR SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:40,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP / RELIFE ADVANCE,LEO LIFE SCIENCE PVT LTD,1.25,Dec-2025,75.00/60 ML SYRUP,2,NEW TUSSIN DMR,50,266.05,5.32,SYNCHEM LAB
BROMPHENIRAMINE & DEXTROMETHORPHAN,,RELIFE ADVANCE SYRUP 100 ML,RELIFE ADVANCE SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:42,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP / RELIFE ADVANCE,LEO LIFE SCIENCE PVT LTD,1.22,Dec-2025,121.88/100 ML SYRUP,1,NEW TUSSIN DMR,50,37.13,0.74,SYNCHEM LAB
BROMPHENIRAMINE & DEXTROMETHORPHAN,,RELIFE ADVANCE SYRUP 100 ML,RELIFE ADVANCE SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:42,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP / RELIFE ADVANCE,LEO LIFE SCIENCE PVT LTD,1.22,Dec-2025,121.88/100 ML SYRUP,2,NEW TUSSIN DMR,50,266.05,5.32,SYNCHEM LAB
BROMPHENIRAMINE & DEXTROMETHORPHAN,,RELIFE ADVANCE TABLET 10,RELIFE ADVANCE TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T17:52:45,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE TABLET / RELIFE ADVANCE,LEO LIFE SCIENCE PVT LTD,7.50,Dec-2025,75.00/10 TABLET,,,,,,
BROMPHENIRAMINE & DEXTROMETHORPHAN,,TUSSIN DMR 30/5/15/100/1075 MG SYRUP 50 ML,TUSSIN DMR 30/5/15/100/1075 MG SYRUP 50 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:47,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP 30/5/15/100/1075 MG / TUSSIN DMR,SYNCHEM LAB,1.71,Dec-2025,85.31/50 ML SYRUP,,,,,,
BROMPHENIRAMINE & DEXTROMETHORPHAN,,TUSSIN DMR 30/5/15/100 MG SYRUP 100 ML,TUSSIN DMR 30/5/15/100 MG SYRUP 100 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:49,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP 30/5/15/100 MG / TUSSIN DMR,SYNCHEM LAB,1.18,Dec-2025,118.12/100 ML SYRUP,,,,,,
BROMPHENIRAMINE & DEXTROMETHORPHAN,,TUSSIN DMR PAED 30/5/15/100/1075 MG SYRUP 50 ML,TUSSIN DMR PAED 30/5/15/100/1075 MG SYRUP 50 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T17:52:51,AMBROXOL + CETIRIZINE + DEXTROMETHORPHAN + GUAIFENESIN + PHENYLEPHRINE SYRUP 30/5/15/100/1075 MG / TUSSIN DMR,SYNCHEM LAB,1.69,Dec-2025,84.37/50 ML SYRUP,,,,,,
