FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,1,ACEBROFON,10,19.80,1.98,KNOLL HEALTHCARE PVT.LTD
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,2,BROPHYLIN (PFIZER),10,24.00,2.40,PFIZER LTD
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,3,ACEBROLIN,10,66.67,6.67,ELDER PROJECTS LIMITED
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,4,ACEVEL,10,69.00,6.90,AVIS LIFE CARE PVT LTD
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,5,BRONCOCET ACB,10,69.38,6.94,SEAGULL LABS(I) LTD
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,6,EROPHYLLINE,10,73.00,7.30,MICRO LABS LTD
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,7,ACEBROMAX,10,78.00,7.80,MEDREXCARE PHARMA PVT.LTD
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,8,BROLIN(MEDICO),10,79.00,7.90,MEDICO LABS
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,9,ACEGROW,10,82.50,8.25,FORGEN HEALTHCARE LTD.
AMPICILLIN & OXACILLIN,,AB DAY 100 MG CAPSULE 10,AB DAY 100 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T18:35:12,ACEBROPHYLLINE CAPSULE 100 MG / AB DAY,EYSYS PHARMACEUTICAL PVT LTD,11.22,Dec-2025,112.22/10 CAPSULE,10,P DOX A,10,85.00,8.50,MARC LABORATORIES PVT. LTD
