FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
METHOSERPIDINE & DIURETICS,,AMREE CAPSULE 10,AMREE CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T19:47:09,ALL OTHER ANTI-DIABETICS - PLAIN CAPSULE / AMREE,AIMIL PHARMACEUTICAL (INDIA),2.00,Dec-2025,20.00/10 CAPSULE,1,AYURSULIN,10,318.00,31.80,BAL PHARMA
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 20,AMREE PLUS TABLET 20,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:12,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),7.70,Dec-2025,154.00/20 TABLET,1,DOLABI,45,93.75,2.08,HAMDARD (WAKF) LABORATORIES
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 20,AMREE PLUS TABLET 20,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:12,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),7.70,Dec-2025,154.00/20 TABLET,2,DIABECON,60,178.13,2.97,HIMALAYA DRUG COMPANY
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 20,AMREE PLUS TABLET 20,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:12,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),7.70,Dec-2025,154.00/20 TABLET,3,DIABECON,60,285.00,4.75,HIMALAYA DRUG COMPANY
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 20,AMREE PLUS TABLET 20,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:12,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),7.70,Dec-2025,154.00/20 TABLET,4,KARELA,60,300.00,5.00,HIMALAYA DRUG COMPANY
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 20,AMREE PLUS TABLET 20,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:12,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),7.70,Dec-2025,154.00/20 TABLET,5,D GARD,10,60.00,6.00,AVINASH HEALTH PRODUCTS PVT. LTD.
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 60,AMREE PLUS TABLET 60,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:14,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),6.33,Dec-2025,379.69/60 TABLET,1,DOLABI,45,93.75,2.08,HAMDARD (WAKF) LABORATORIES
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 60,AMREE PLUS TABLET 60,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:14,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),6.33,Dec-2025,379.69/60 TABLET,2,DIABECON,60,178.13,2.97,HIMALAYA DRUG COMPANY
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 60,AMREE PLUS TABLET 60,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:14,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),6.33,Dec-2025,379.69/60 TABLET,3,DIABECON,60,285.00,4.75,HIMALAYA DRUG COMPANY
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 60,AMREE PLUS TABLET 60,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:14,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),6.33,Dec-2025,379.69/60 TABLET,4,KARELA,60,300.00,5.00,HIMALAYA DRUG COMPANY
METHOSERPIDINE & DIURETICS,,AMREE PLUS TABLET 60,AMREE PLUS TABLET 60,Non-Scheduled,Not Applicable,TABLET,2026-01-25T19:47:14,ALL OTHER ANTI-DIABETICS - PLAIN TABLET / AMREE PLUS,AIMIL PHARMACEUTICAL (INDIA),6.33,Dec-2025,379.69/60 TABLET,5,D GARD,10,60.00,6.00,AVINASH HEALTH PRODUCTS PVT. LTD.
METHOSERPIDINE & DIURETICS,,AYURSULIN CAPSULE 10,AYURSULIN CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T19:47:16,ALL OTHER ANTI-DIABETICS - PLAIN CAPSULE / AYURSULIN,BAL PHARMA,31.80,Dec-2025,318.00/10 CAPSULE,1,AMREE,10,20.00,2.00,AIMIL PHARMACEUTICAL (INDIA)
