FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,1,DYDROHER,10,281.25,28.13,UNISON PHARMACEUTICALS
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,2,NIDASTON,10,346.87,34.69,SYSTOPIC LABORATORIES LTD-MEM
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,3,DUPHACAD,10,412.50,41.25,CADILA PHARMACEUTICALS LTD
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,4,DYDRONIX,10,435.94,43.59,KEPLER HEALTH CARE
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,5,DYDROLADY,10,487.78,48.78,CIPLA LTD.
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,6,DYDROPAL,10,489.30,48.93,HETERO HEALTHCARE LTD
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,7,DYDROWIL,10,526.78,52.68,CIPLA LTD.
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,8,PRORETRO,10,549.50,54.95,JAGSONPAL PHARMACEUTICALS LTD
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,9,DROGYNA,8,440.00,55.00,MANKIND PHARMACEUTICALS LTD.
ESTRIOL & LACTOBACILLUS CASEI & PROGESTERONE,,CAMLOTIS IVF 10 MG TABLET 10,CAMLOTIS IVF 10 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-24T09:39:30,DYDROGESTERONE TABLET 10 MG / CAMLOTIS,ABBOTT HEALTHCARE PVT. LTD,90.18,Dec-2025,901.82/10 TABLET,10,DYDROSYN,10,556.88,55.69,SYNOKEM PHARMACEUTICALS LTD
