FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,1,BDRON,60,0.13,0.00,BDR PHARMACEUTICALS INTERNATIONALS PVT. LTD
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,2,ZELGOR,120,12187.50,101.56,RANBAXY LABORATORIES LTD
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,3,CELBIRA,120,15625.00,130.21,CELON LABS
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,4,ZECYTE,120,17410.71,145.09,CIPLA LTD.
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,5,XBIRA,120,20109.37,167.58,CIPLA LTD.
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,6,ABIRAPRO,120,26250.00,218.75,GLENMARK PHARMACEUTICALS LTD.
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,7,ABRETONE,120,27717.19,230.98,CADILA PHARMACEUTICALS LTD
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,8,BDRON,120,28440.00,237.00,BDR PHARMACEUTICALS INTERNATIONALS PVT. LTD
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,9,SAMTICA,120,29062.50,242.19,SAMARTH LIFE SCIENCES PVT LTD
ETHINYLESTRADIOL & NORETHISTERONE,,ABIONE 250 MG TABLET 120,ABIONE 250 MG TABLET 120,Non-Scheduled,Not Applicable,TABLET,2026-01-25T16:39:36,ABIRATERONE ACETATE TABLET 250 MG / ABIONE,INTAS PHARMACEUTICALS LTD,235.88,Dec-2025,28305.94/120 TABLET,10,ABIRATAS,120,30193.00,251.61,INTAS PHARMACEUTICALS LTD
