FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
DARATUMUMAB & HYALURONIDASE,,ENTODASE 1500 IU INJECTION 1 ML,ENTODASE 1500 IU INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:35:55,HYALURONIDASE INJECTION 1500 IU / ENTODASE,ENTOD PHARMACEUTICALS LTD,179.11,Dec-2025,179.11/1 ML INJECTION,1,HINEX,10,147.17,14.72,SAMARTH LIFE SCIENCES PVT LTD
DARATUMUMAB & HYALURONIDASE,,ENTODASE 1500 IU INJECTION 1 ML,ENTODASE 1500 IU INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:35:55,HYALURONIDASE INJECTION 1500 IU / ENTODASE,ENTOD PHARMACEUTICALS LTD,179.11,Dec-2025,179.11/1 ML INJECTION,2,HYNIZA,10,160.00,16.00,ZIVIRA LABS PVT. LTD.
DARATUMUMAB & HYALURONIDASE,,ENTODASE 1500 IU INJECTION 1 ML,ENTODASE 1500 IU INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:35:55,HYALURONIDASE INJECTION 1500 IU / ENTODASE,ENTOD PHARMACEUTICALS LTD,179.11,Dec-2025,179.11/1 ML INJECTION,3,HYNIDASE,2,242.42,121.21,SHREYA LIFE SCIENCES PVT. LTD
DARATUMUMAB & HYALURONIDASE,,ENTODASE 1500 IU INJECTION 1 ML,ENTODASE 1500 IU INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:35:55,HYALURONIDASE INJECTION 1500 IU / ENTODASE,ENTOD PHARMACEUTICALS LTD,179.11,Dec-2025,179.11/1 ML INJECTION,4,OMNIDASE,1,169.69,169.69,SUNWAYS (INDIA) PVT LTD
DARATUMUMAB & HYALURONIDASE,,HINEX 1500 IU INJECTION 10 ML,HINEX 1500 IU INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:35:58,HYALURONIDASE INJECTION 1500 IU / HINEX,SAMARTH LIFE SCIENCES PVT LTD,14.72,Dec-2025,147.17/10 ML INJECTION,1,HYNIZA,10,160.00,16.00,ZIVIRA LABS PVT. LTD.
DARATUMUMAB & HYALURONIDASE,,HINEX 1500 IU INJECTION 10 ML,HINEX 1500 IU INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:35:58,HYALURONIDASE INJECTION 1500 IU / HINEX,SAMARTH LIFE SCIENCES PVT LTD,14.72,Dec-2025,147.17/10 ML INJECTION,2,HYNIDASE,2,242.42,121.21,SHREYA LIFE SCIENCES PVT. LTD
DARATUMUMAB & HYALURONIDASE,,HINEX 1500 IU INJECTION 10 ML,HINEX 1500 IU INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:35:58,HYALURONIDASE INJECTION 1500 IU / HINEX,SAMARTH LIFE SCIENCES PVT LTD,14.72,Dec-2025,147.17/10 ML INJECTION,3,OMNIDASE,1,169.69,169.69,SUNWAYS (INDIA) PVT LTD
DARATUMUMAB & HYALURONIDASE,,HINEX 1500 IU INJECTION 10 ML,HINEX 1500 IU INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:35:58,HYALURONIDASE INJECTION 1500 IU / HINEX,SAMARTH LIFE SCIENCES PVT LTD,14.72,Dec-2025,147.17/10 ML INJECTION,4,ENTODASE,1,179.11,179.11,ENTOD PHARMACEUTICALS LTD
DARATUMUMAB & HYALURONIDASE,,HYAL ORAL 20 MG TABLET 10,HYAL ORAL 20 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,2026-01-25T20:36:00,HYALURONIDASE TABLET 20 MG / HYAL ORAL,NOUVEAU MEDICAMENT PVT LTD,9.34,Dec-2025,93.40/10 TABLET,,,,,,
DARATUMUMAB & HYALURONIDASE,,HYLOR INJECTION 1 ML,HYLOR INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:02,HYALURONIDASE INJECTION / HYLOR,APPSAMY OCULAR DEVICES,148.50,Dec-2025,148.50/1 ML INJECTION,,,,,,
DARATUMUMAB & HYALURONIDASE,,HYNIDASE 1500 IU INJECTION 2 ML,HYNIDASE 1500 IU INJECTION 2 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:04,HYALURONIDASE INJECTION 1500 IU / HYNIDASE,SHREYA LIFE SCIENCES PVT. LTD,121.21,Dec-2025,242.42/2 ML INJECTION,1,HINEX,10,147.17,14.72,SAMARTH LIFE SCIENCES PVT LTD
DARATUMUMAB & HYALURONIDASE,,HYNIDASE 1500 IU INJECTION 2 ML,HYNIDASE 1500 IU INJECTION 2 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:04,HYALURONIDASE INJECTION 1500 IU / HYNIDASE,SHREYA LIFE SCIENCES PVT. LTD,121.21,Dec-2025,242.42/2 ML INJECTION,2,HYNIZA,10,160.00,16.00,ZIVIRA LABS PVT. LTD.
DARATUMUMAB & HYALURONIDASE,,HYNIDASE 1500 IU INJECTION 2 ML,HYNIDASE 1500 IU INJECTION 2 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:04,HYALURONIDASE INJECTION 1500 IU / HYNIDASE,SHREYA LIFE SCIENCES PVT. LTD,121.21,Dec-2025,242.42/2 ML INJECTION,3,OMNIDASE,1,169.69,169.69,SUNWAYS (INDIA) PVT LTD
DARATUMUMAB & HYALURONIDASE,,HYNIDASE 1500 IU INJECTION 2 ML,HYNIDASE 1500 IU INJECTION 2 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:04,HYALURONIDASE INJECTION 1500 IU / HYNIDASE,SHREYA LIFE SCIENCES PVT. LTD,121.21,Dec-2025,242.42/2 ML INJECTION,4,ENTODASE,1,179.11,179.11,ENTOD PHARMACEUTICALS LTD
DARATUMUMAB & HYALURONIDASE,,HYNIZA 1500 IU INJECTION 10 ML,HYNIZA 1500 IU INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:06,HYALURONIDASE INJECTION 1500 IU / HYNIZA,ZIVIRA LABS PVT. LTD.,16.00,Dec-2025,160.00/10 ML INJECTION,1,HINEX,10,147.17,14.72,SAMARTH LIFE SCIENCES PVT LTD
DARATUMUMAB & HYALURONIDASE,,HYNIZA 1500 IU INJECTION 10 ML,HYNIZA 1500 IU INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:06,HYALURONIDASE INJECTION 1500 IU / HYNIZA,ZIVIRA LABS PVT. LTD.,16.00,Dec-2025,160.00/10 ML INJECTION,2,HYNIDASE,2,242.42,121.21,SHREYA LIFE SCIENCES PVT. LTD
DARATUMUMAB & HYALURONIDASE,,HYNIZA 1500 IU INJECTION 10 ML,HYNIZA 1500 IU INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:06,HYALURONIDASE INJECTION 1500 IU / HYNIZA,ZIVIRA LABS PVT. LTD.,16.00,Dec-2025,160.00/10 ML INJECTION,3,OMNIDASE,1,169.69,169.69,SUNWAYS (INDIA) PVT LTD
DARATUMUMAB & HYALURONIDASE,,HYNIZA 1500 IU INJECTION 10 ML,HYNIZA 1500 IU INJECTION 10 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:06,HYALURONIDASE INJECTION 1500 IU / HYNIZA,ZIVIRA LABS PVT. LTD.,16.00,Dec-2025,160.00/10 ML INJECTION,4,ENTODASE,1,179.11,179.11,ENTOD PHARMACEUTICALS LTD
DARATUMUMAB & HYALURONIDASE,,OMNIDASE 1500 IU INJECTION 1 ML,OMNIDASE 1500 IU INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:09,HYALURONIDASE INJECTION 1500 IU / OMNIDASE,SUNWAYS (INDIA) PVT LTD,169.69,Dec-2025,169.69/1 ML INJECTION,1,HINEX,10,147.17,14.72,SAMARTH LIFE SCIENCES PVT LTD
DARATUMUMAB & HYALURONIDASE,,OMNIDASE 1500 IU INJECTION 1 ML,OMNIDASE 1500 IU INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:09,HYALURONIDASE INJECTION 1500 IU / OMNIDASE,SUNWAYS (INDIA) PVT LTD,169.69,Dec-2025,169.69/1 ML INJECTION,2,HYNIZA,10,160.00,16.00,ZIVIRA LABS PVT. LTD.
DARATUMUMAB & HYALURONIDASE,,OMNIDASE 1500 IU INJECTION 1 ML,OMNIDASE 1500 IU INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:09,HYALURONIDASE INJECTION 1500 IU / OMNIDASE,SUNWAYS (INDIA) PVT LTD,169.69,Dec-2025,169.69/1 ML INJECTION,3,HYNIDASE,2,242.42,121.21,SHREYA LIFE SCIENCES PVT. LTD
DARATUMUMAB & HYALURONIDASE,,OMNIDASE 1500 IU INJECTION 1 ML,OMNIDASE 1500 IU INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T20:36:09,HYALURONIDASE INJECTION 1500 IU / OMNIDASE,SUNWAYS (INDIA) PVT LTD,169.69,Dec-2025,169.69/1 ML INJECTION,4,ENTODASE,1,179.11,179.11,ENTOD PHARMACEUTICALS LTD
DARATUMUMAB & HYALURONIDASE,,VISIAL 1 % PREFILLED SYRINGE 0.8 ML,VISIAL 1 % PREFILLED SYRINGE 0.8 ML,Non-Scheduled,Not Applicable,PREFILLED SYRINGE,2026-01-25T20:36:11,HYALURONIDASE PREFILLED SYRINGE 1 % / VISIAL,CADILA PHARMACEUTICALS LTD,728.12,Dec-2025,728.12/0.8 ML PREFILLED SYRINGE,,,,,,
