FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,1,TRANOMAC,5,32.06,6.41,MACLEODS PHARMACEUTICALS PVT.LTD
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,2,M.C.K,5,39.90,7.98,LINCOLN PHARMACEUTICALS LTD
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,3,TENEXA,5,46.00,9.20,MOLEKULE (IND)PVT LTD
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,4,SYNOSTAT,5,47.00,9.40,SYNOKEM PHARMACEUTICALS LTD
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,5,CLOTAWIN T,5,50.95,10.19,BESTOCHEM FORMULATIONS (I) LTD
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,6,TAMIK,5,55.77,11.15,MANKIND PHARMACEUTICALS LTD.
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,7,TEXAKIND,5,55.79,11.16,MANKIND PHARMACEUTICALS LTD.
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,8,TRAKLOT,5,60.20,12.04,KONTEST CHEMICALS LTD.
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,9,CLIP,5,60.43,12.09,FDC LTD.
MEFENAMIC ACID & TRANEXAMIC ACID,,AKUTRANE 500 MG INJECTION 5 ML,AKUTRANE 500 MG INJECTION 5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T19:52:53,TRANEXAMIC ACID INJECTION 500 MG / AKUTRANE,AKUMENTIS HEALTHCARE LTD,14.40,Dec-2025,71.98/5 ML INJECTION,10,TEXID,5,67.00,13.40,RAPROSS PHARMACEUTICALS PVT LTD
