PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,S.No.,Medicine Name,Status,Ceiling Price (₹),Unit,M.R.P (₹)/Unit
,1,BRIZGAP TABLET 10,Non-Scheduled,Not Applicable,TABLET,355.04/10 TABLET
,2,GSM FORTE TABLET 10,Non-Scheduled,Not Applicable,TABLET,317.63/10 TABLET
,3,JOINT PLUS (CUB) TABLET 10,Non-Scheduled,Not Applicable,TABLET,258.05/10 TABLET
,4,ONTEND TABLET 15,Non-Scheduled,Not Applicable,TABLET,353.00/15 TABLET
,5,PEPTENDO FORTE TABLET 10,Non-Scheduled,Not Applicable,TABLET,347.03/10 TABLET
,6,TEDOLIFE TABLET 14,Non-Scheduled,Not Applicable,TABLET,220.00/14 TABLET
,7,TENDOCEL ADVANCE TABLET 10,Non-Scheduled,Not Applicable,TABLET,667.37/10 TABLET
,8,TENDOCEL CAPSULE 15,Non-Scheduled,Not Applicable,CAPSULE,376.39/15 CAPSULE
,9,TENDOCEL FORTE CAPSULE 15,Non-Scheduled,Not Applicable,CAPSULE,345.24/15 CAPSULE
,10,TENDOFAST TABLET 10,Non-Scheduled,Not Applicable,TABLET,289.19/10 TABLET
,11,TENDOJOY TABLET 10,Non-Scheduled,Not Applicable,TABLET,284.74/10 TABLET
,12,TENDOLIFE 35/200/40/30 MG CAPSULE 10,Non-Scheduled,Not Applicable,CAPSULE,283.86/10 CAPSULE
,13,TENDOREX RH TABLET 10,Non-Scheduled,Not Applicable,TABLET,311.44/10 TABLET
,14,TENDRIN RC TABLET 10,Non-Scheduled,Not Applicable,TABLET,577.50/10 TABLET
,15,VOKFLEX TABLET 10,Non-Scheduled,Not Applicable,TABLET,550.00/10 TABLET
