PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,S.No.,Medicine Name,Status,Ceiling Price (₹),Unit,M.R.P (₹)/Unit
,1,5 D (LEO LIFE) CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,112.50/15 GM CREAM
,2,BENZOCORT CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,103.13/15 GM CREAM
,3,CLOSPORT K5 CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,90.00/15 GM CREAM
,4,DERMA 5 KT OINTMENT 15 GM,Non-Scheduled,Not Applicable,OINTMENT,88.00/15 GM OINTMENT
,5,DERMIFLEX CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,92.81/15 GM CREAM
,6,DERMIFORD 0.05/1/2/0.1/1 % CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,103.00/15 GM CREAM
,7,DERMIFORD 0.05/1/2/0.1/1 % CREAM 25 GM,Non-Scheduled,Not Applicable,CREAM,112.00/25 GM CREAM
,8,DERMOST KT5 CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,115.00/15 GM CREAM
,9,ELKETO K5 CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,18.13/15 GM CREAM
,10,IGROSE CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,65.53/15 GM CREAM
,11,KETOFRESH NF CT CREAM 30 GM,Non-Scheduled,Not Applicable,CREAM,150.00/30 GM CREAM
,12,KETOMOON K5 CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,84.35/15 GM CREAM
,13,KETOMOON K5 CREAM 30 GM,Non-Scheduled,Not Applicable,CREAM,150.00/30 GM CREAM
,14,KETOSCORE 6 0.05/1/2/0.1/1 % CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,93.50/15 GM CREAM
,15,KETOSCORE 6 CREAM 25 GM,Non-Scheduled,Not Applicable,CREAM,130.00/25 GM CREAM
,16,KETOSCORE CT 0.05/1/2/0.1/1 % CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,92.00/15 GM CREAM
,17,KETOSCORE CT SOAP 75 GM,Non-Scheduled,Not Applicable,SOAP,88.00/75 GM SOAP
,18,MAHAKETO 5 CREAM 15 GM,Non-Scheduled,Not Applicable,CREAM,97.97/15 GM CREAM
,19,SMEX CREAM 1,Non-Scheduled,Not Applicable,CREAM,65.63/1 CREAM
,20,SMEX CREAM 10 GM,Non-Scheduled,Not Applicable,CREAM,65.63/10 GM CREAM
