PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,S.No.,Medicine Name,Status,Ceiling Price (₹),Unit,M.R.P (₹)/Unit
,1,BIOGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5852.37/25 ML INJECTION
,2,BIOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1423.81/5 ML INJECTION
,3,CELGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5586.17/25 ML INJECTION
,4,CELGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1298.32/5 ML INJECTION
,5,CELZAR 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,3250.00/25 ML INJECTION
,6,CELZAR 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1122.00/5 ML INJECTION
,7,CITAFINE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5974.34/25 ML INJECTION
,8,CITAFINE 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,12384.30/35 ML INJECTION
,9,CITAFINE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1388.52/5 ML INJECTION
,10,CYTOGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5973.92/25 ML INJECTION
,11,CYTOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1364.62/5 ML INJECTION
,12,EMCITABEN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,4999.18/25 ML INJECTION
,13,EMCITABEN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,991.07/5 ML INJECTION
,14,GEMBIN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,3736.69/25 ML INJECTION
,15,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1016.16/5 ML INJECTION
,16,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,1803.50/25 ML INJECTION
,17,GEMCHEM 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2452.00/35 ML INJECTION
,18,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,581.50/5 ML INJECTION
,19,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5970.93/25 ML INJECTION
,20,GEMCITE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1387.50/5 ML INJECTION
,21,GEMFECT 1.4 GM INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,6670.00/1 INJECTION
,22,GEMIBINE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5872.18/25 ML INJECTION
,23,GEMIBINE 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,5750.50/35 ML INJECTION
,24,GEMIBINE 200 MG INFUSION 5 ML,Non-Scheduled,Not Applicable,INFUSION,1455.77/5 ML INFUSION
,25,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,5924.50/26.3 ML INJECTION
,26,GEMITA 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,7801.00/35 ML INJECTION
,27,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1364.78/5 ML INJECTION
,28,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5871.00/25 ML INJECTION
,29,GEMITRATE 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,5625.00/35 ML INJECTION
,30,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1364.00/5 ML INJECTION
,31,GEMPOWER 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5000.00/25 ML INJECTION
,32,GEMPOWER 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1462.88/5 ML INJECTION
,33,GEMTAZ 1000 MG INJECTION 1,Scheduled,5689.87,INJECTION,5871.84/1 INJECTION
,34,GEMTAZ 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,1455.68/1 INJECTION
,35,GEMTAZ INFUSMART 1200 MG INJECTION 120 ML,Non-Scheduled,Not Applicable,INJECTION,6276.56/120 ML INJECTION
,36,GEMTAZ INFUSMART 1400 MG INJECTION 140 ML,Non-Scheduled,Not Applicable,INJECTION,7542.19/140 ML INJECTION
,37,GEMTAZ INFUSMART 1600 MG INJECTION 160 ML,Non-Scheduled,Not Applicable,INJECTION,8807.81/160 ML INJECTION
,38,GEMTERO 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5973.80/25 ML INJECTION
,39,GEMTERO 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1388.00/5 ML INJECTION
,40,INNOGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,5168.00/25 ML INJECTION
,41,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1332.00/5 ML INJECTION
,42,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2375.00/25 ML INJECTION
,43,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,1069.00/5 ML INJECTION
,44,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,3250.00/25 ML INJECTION
,45,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,1455.69/1 INJECTION
