PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,S.No.,Medicine Name,Status,Ceiling Price (₹),Unit,M.R.P (₹)/Unit
,1,AFANAT 20 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,2634.38/28 TABLET
,2,AFANAT 30 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,3956.25/28 TABLET
,3,AFANAT 40 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,5278.13/28 TABLET
,4,AFATIN 20 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,2828.56/28 TABLET
,5,AFATIN 30 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,4017.85/28 TABLET
,6,AFATIN 40 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,5625.00/28 TABLET
,7,AFAYRO 30 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,4100.00/28 TABLET
,8,AFAYRO 40 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,5500.00/28 TABLET
,9,AFZANNA 20 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,3250.00/28 TABLET
,10,AFZANNA 30 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,5118.00/28 TABLET
,11,AFZANNA 40 MG TABLET 28,Non-Scheduled,Not Applicable,TABLET,7470.00/28 TABLET
,12,AFZETA 20 MG TABLET 30,Non-Scheduled,Not Applicable,TABLET,2955.00/30 TABLET
,13,AFZETA 30 MG TABLET 30,Non-Scheduled,Not Applicable,TABLET,4433.00/30 TABLET
,14,AFZETA 40 MG TABLET 30,Non-Scheduled,Not Applicable,TABLET,5910.00/30 TABLET
,15,XOVOLTIB 20 MG TABLET 7,Non-Scheduled,Not Applicable,TABLET,12866.72/7 TABLET
,16,XOVOLTIB 30 MG TABLET 7,Non-Scheduled,Not Applicable,TABLET,13272.66/7 TABLET
,17,XOVOLTIB 40 MG TABLET 7,Non-Scheduled,Not Applicable,TABLET,13825.55/7 TABLET
