FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
ANTI RABIES VACCINE - ARV,,ABHAYRAB 1500 IU VACCINE 0.5 ML,ABHAYRAB 1500 IU VACCINE 0.5 ML,Non-Scheduled,Not Applicable,VACCINE,2026-01-16T23:27:19,ANTI RABIES VACCINE - ARV VACCINE 1500 IU / ABHAYRAB,INDIAN IMMUNOLOGICALS LTD,404.57,Dec-2025,404.57/0.5 ML VACCINE,,,,,,
ANTI RABIES VACCINE - ARV,,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:21,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / ABHAYRAB PF,INDIAN IMMUNOLOGICALS LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,1,ZUVIRAB,1,357.75,357.75,ZUVENTUS HEALTHCARE LTD
ANTI RABIES VACCINE - ARV,,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:21,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / ABHAYRAB PF,INDIAN IMMUNOLOGICALS LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,2,CHIRORAB,1,397.62,397.62,BHARAT BIO TECH INTERNATIONAL
ANTI RABIES VACCINE - ARV,,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:21,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / ABHAYRAB PF,INDIAN IMMUNOLOGICALS LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,3,INDIRAB,0,397.62,397.62,BHARAT BIO TECH INTERNATIONAL
ANTI RABIES VACCINE - ARV,,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:21,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / ABHAYRAB PF,INDIAN IMMUNOLOGICALS LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,4,ZOONOVAC,0,404.54,404.54,BHARAT SERUMS & VACCINES LTD
ANTI RABIES VACCINE - ARV,,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,ABHAYRAB PF 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:21,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / ABHAYRAB PF,INDIAN IMMUNOLOGICALS LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,5,BERAB,0,404.57,404.57,BIOLOGICAL E LTD
ANTI RABIES VACCINE - ARV,,BERAB 2.5 IU INJECTION 0.5 ML,BERAB 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:23,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / BERAB,BIOLOGICAL E LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,1,ZUVIRAB,1,357.75,357.75,ZUVENTUS HEALTHCARE LTD
ANTI RABIES VACCINE - ARV,,BERAB 2.5 IU INJECTION 0.5 ML,BERAB 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:23,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / BERAB,BIOLOGICAL E LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,2,CHIRORAB,1,397.62,397.62,BHARAT BIO TECH INTERNATIONAL
ANTI RABIES VACCINE - ARV,,BERAB 2.5 IU INJECTION 0.5 ML,BERAB 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:23,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / BERAB,BIOLOGICAL E LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,3,INDIRAB,0,397.62,397.62,BHARAT BIO TECH INTERNATIONAL
ANTI RABIES VACCINE - ARV,,BERAB 2.5 IU INJECTION 0.5 ML,BERAB 2.5 IU INJECTION 0.5 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-16T23:27:23,ANTI RABIES VACCINE - ARV INJECTION 2.5 IU / BERAB,BIOLOGICAL E LTD,404.57,Dec-2025,404.57/0.5 ML INJECTION,4,ZOONOVAC,0,404.54,404.54,BHARAT SERUMS & VACCINES LTD
