FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
ZOSTER. LIVE ATTENUATED,,ACTIVE BLOOD PURIFIER SYRUP 200 ML,ACTIVE BLOOD PURIFIER SYRUP 200 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:48,AYURVEDIC - BLOOD RELATED SYRUP / ACTIVE BLOOD PURIFIER,DABUR INDIA LTD.,0.48,Dec-2025,95.00/200 ML SYRUP,1,GLOWBERT,300,50.00,0.17,ALBERT DAVID
ZOSTER. LIVE ATTENUATED,,ACTIVE BLOOD PURIFIER SYRUP 200 ML,ACTIVE BLOOD PURIFIER SYRUP 200 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:48,AYURVEDIC - BLOOD RELATED SYRUP / ACTIVE BLOOD PURIFIER,DABUR INDIA LTD.,0.48,Dec-2025,95.00/200 ML SYRUP,2,GLOWBERT,200,37.50,0.19,ALBERT DAVID
ZOSTER. LIVE ATTENUATED,,ACTIVE BLOOD PURIFIER SYRUP 200 ML,ACTIVE BLOOD PURIFIER SYRUP 200 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:48,AYURVEDIC - BLOOD RELATED SYRUP / ACTIVE BLOOD PURIFIER,DABUR INDIA LTD.,0.48,Dec-2025,95.00/200 ML SYRUP,3,DABUR,450,220.00,0.49,DABUR INDIA LTD.
ZOSTER. LIVE ATTENUATED,,ACTIVE BLOOD PURIFIER SYRUP 200 ML,ACTIVE BLOOD PURIFIER SYRUP 200 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:48,AYURVEDIC - BLOOD RELATED SYRUP / ACTIVE BLOOD PURIFIER,DABUR INDIA LTD.,0.48,Dec-2025,95.00/200 ML SYRUP,4,TROPHOGEST-FE,200,112.50,0.56,DR.PALEP MEDICAL RESEARCH FOUNDATION
ZOSTER. LIVE ATTENUATED,,ACTIVE BLOOD PURIFIER SYRUP 200 ML,ACTIVE BLOOD PURIFIER SYRUP 200 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:48,AYURVEDIC - BLOOD RELATED SYRUP / ACTIVE BLOOD PURIFIER,DABUR INDIA LTD.,0.48,Dec-2025,95.00/200 ML SYRUP,5,PLEX (OMNI),200,175.00,0.88,OMNI LIFE SCIENCES PVT LTD
ZOSTER. LIVE ATTENUATED,,ACTIVE BLOOD PURIFIER SYRUP 200 ML,ACTIVE BLOOD PURIFIER SYRUP 200 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:48,AYURVEDIC - BLOOD RELATED SYRUP / ACTIVE BLOOD PURIFIER,DABUR INDIA LTD.,0.48,Dec-2025,95.00/200 ML SYRUP,6,FEBRONAL A,100,100.00,1.00,UNIVERSAL MEDIKIT
ZOSTER. LIVE ATTENUATED,,AMYSTOP G CAPSULE 20,AMYSTOP G CAPSULE 20,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T21:55:50,AYURVEDIC - BLOOD RELATED CAPSULE / AMYSTOP G,AIMIL PHARMACEUTICAL (INDIA),9.20,Dec-2025,184.00/20 CAPSULE,1,FEROLIV,10,56.25,5.63,BAN LABS
ZOSTER. LIVE ATTENUATED,,AMYSTOP G CAPSULE 20,AMYSTOP G CAPSULE 20,Non-Scheduled,Not Applicable,CAPSULE,2026-01-25T21:55:50,AYURVEDIC - BLOOD RELATED CAPSULE / AMYSTOP G,AIMIL PHARMACEUTICAL (INDIA),9.20,Dec-2025,184.00/20 CAPSULE,2,EFIPLUS,10,71.25,7.13,SOLUMIKS HERBACEUTICALS LIMITED
ZOSTER. LIVE ATTENUATED,,COCOZY SACHET 12 GM,COCOZY SACHET 12 GM,Non-Scheduled,Not Applicable,SACHET,2026-01-25T21:55:53,AYURVEDIC - BLOOD RELATED SACHET / COCOZY,ZYVIEON HEALTHCARE PVT.LTD,2.74,Dec-2025,32.92/12 GM SACHET,,,,,,
ZOSTER. LIVE ATTENUATED,,DABUR SYRUP 450 ML,DABUR SYRUP 450 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:55,AYURVEDIC - BLOOD RELATED SYRUP / DABUR,DABUR INDIA LTD.,0.49,Dec-2025,220.00/450 ML SYRUP,1,GLOWBERT,300,50.00,0.17,ALBERT DAVID
ZOSTER. LIVE ATTENUATED,,DABUR SYRUP 450 ML,DABUR SYRUP 450 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:55,AYURVEDIC - BLOOD RELATED SYRUP / DABUR,DABUR INDIA LTD.,0.49,Dec-2025,220.00/450 ML SYRUP,2,GLOWBERT,200,37.50,0.19,ALBERT DAVID
ZOSTER. LIVE ATTENUATED,,DABUR SYRUP 450 ML,DABUR SYRUP 450 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:55,AYURVEDIC - BLOOD RELATED SYRUP / DABUR,DABUR INDIA LTD.,0.49,Dec-2025,220.00/450 ML SYRUP,3,ACTIVE BLOOD PURIFIER,200,95.00,0.48,DABUR INDIA LTD.
ZOSTER. LIVE ATTENUATED,,DABUR SYRUP 450 ML,DABUR SYRUP 450 ML,Non-Scheduled,Not Applicable,SYRUP,2026-01-25T21:55:55,AYURVEDIC - BLOOD RELATED SYRUP / DABUR,DABUR INDIA LTD.,0.49,Dec-2025,220.00/450 ML SYRUP,4,TROPHOGEST-FE,200,112.50,0.56,DR.PALEP MEDICAL RESEARCH FOUNDATION
